,,update_count,driving_time,routes,source_stop_id,destination_stop_id,avg_delay,delay_std
13202,14772,1,2.033333333333333,"('44',)",13202,14772,1.781818181818182,6.442318154473838
14772,13221,1,3.066666666666667,"('44',)",14772,13221,0.32727272727272727,1.0597312409428643
13221,13213,1,0.9,"('44',)",13221,13213,0.5380952380952382,1.3680190753334511
13213,13215,1,0.7833333333333333,"('44',)",13213,13215,0.638095238095238,1.4235435330456847
15247,16933,2,1.4166666666666667,"('44', '52')",15247,16933,2.795,4.1296711988397234
16933,16935,3,0.21666666666666667,"('44', '52', 'LOWL')",16933,16935,0.45217391304347826,1.1492565048038634
16935,16940,3,0.45,"('44', '52', 'LOWL')",16935,16940,0.4272727272727273,1.0885472267821295
16940,15834,1,0.9166666666666666,"('44',)",16940,15834,0.7363636363636363,1.619096001314271
15834,15831,1,2.3,"('44',)",15834,15831,0.42857142857142855,1.3153489488127694
15831,15833,1,2.45,"('44',)",15831,15833,0.22380952380952382,0.7949243749595064
15833,13694,1,1.5333333333333334,"('44',)",15833,13694,0.15,0.6397544171678021
13694,13699,1,1.2333333333333334,"('44',)",13694,13699,0.26666666666666666,0.8392456930680868
13699,13696,1,0.55,"('44',)",13699,13696,0.5476190476190477,1.2796949041154488
13696,15330,2,2.066666666666667,"('44', '52')",13696,15330,1.5,2.6003496268421644
15330,16394,2,1.1833333333333333,"('44', '52')",15330,16394,1.5666666666666667,2.64861313051784
16394,16415,1,0.8333333333333334,"('44',)",16394,16415,0.915,1.7382008242039118
16415,16410,1,0.75,"('44',)",16415,16410,1.02,1.8953127779645738
16410,16402,1,0.85,"('44',)",16410,16402,0.975,1.8595061596818487
16402,16407,1,1.0333333333333334,"('44',)",16402,16407,0.8523809523809525,1.771050266824476
16407,16399,1,1.1166666666666667,"('44',)",16407,16399,0.8809523809523809,1.8274624613433368
16399,16418,1,0.9333333333333333,"('44',)",16399,16418,0.9550000000000001,1.9824161228688912
16418,16404,1,1.1166666666666667,"('44',)",16418,16404,0.8714285714285714,1.892654975726653
16404,16408,1,0.95,"('44',)",16404,16408,0.7523809523809524,1.7095669181459519
16408,16412,1,0.4,"('44',)",16408,16412,0.7619047619047619,1.7211845312098848
16412,16421,1,0.85,"('44',)",16412,16421,1.0428571428571427,2.1497840423101637
16421,16397,1,0.48333333333333334,"('44',)",16421,16397,1.2523809523809524,2.443280386615308
16397,17288,1,1.1666666666666667,"('44',)",16397,17288,1.2571428571428571,2.3760411251852163
17288,16419,1,1.1666666666666667,"('44',)",17288,16419,1.4272727272727272,2.5605397158340732
16419,16416,1,0.75,"('44',)",16419,16416,1.3818181818181818,2.491822122298758
16416,15880,1,0.75,"('44',)",16416,15880,1.3363636363636362,2.4296865278007824
15880,15877,1,0.7666666666666667,"('44',)",15880,15877,1.3136363636363635,2.4192276324608932
15877,15864,1,0.9166666666666666,"('44',)",15877,15864,1.3545454545454545,2.4672574465100534
15864,15876,1,0.55,"('44',)",15864,15876,1.6428571428571428,2.838057685913278
15876,15874,1,0.6333333333333333,"('44',)",15876,15874,1.6952380952380952,2.982863756606424
15874,15233,1,0.26666666666666666,"('44',)",15874,15233,1.7571428571428571,3.0609755681108317
15233,15487,1,0.3333333333333333,"('44',)",15233,15487,1.8380952380952382,3.142208807586821
15487,15488,1,0.3333333333333333,"('44',)",15487,15488,1.98,3.271181984993707
15488,16983,1,0.5833333333333334,"('44',)",15488,16983,2.07,3.4168468074034513
16983,15051,1,0.35,"('44',)",16983,15051,2.175,3.535068673493598
15051,15045,1,0.95,"('44',)",15051,15045,2.18,3.532793735692387
15045,15108,1,0.3,"('44',)",15045,15108,2.2150000000000003,3.6203045815453008
15108,17187,1,0.38333333333333336,"('44',)",15108,17187,2.255,3.64929337067646
17077,17428,1,0.8166666666666667,"('44',)",17077,17428,2.5523809523809526,3.924999241734837
17428,15041,1,0.75,"('44',)",17428,15041,11.276190476190477,5.500718567778646
18110,13114,1,2.95,"('45',)",18110,13114,0.7673469387755102,1.198330045504653
16512,16750,1,2.1333333333333333,"('45',)",16512,16750,0.3272727272727272,0.7145973346223387
16750,16773,1,0.95,"('45',)",16750,16773,0.45454545454545453,0.8134156512171509
16773,16783,1,0.6833333333333333,"('45',)",16773,16783,0.45454545454545453,0.8942819799930333
16783,16762,1,0.6833333333333333,"('45',)",16783,16762,0.45,0.917942834613925
16762,16768,1,0.7666666666666667,"('45',)",16762,16768,0.480952380952381,0.9206622874969126
16768,16760,1,0.6,"('45',)",16768,16760,0.5272727272727273,0.9808557091019667
16760,16766,1,0.6666666666666666,"('45',)",16760,16766,0.6227272727272728,1.1036441016153273
16766,16779,1,0.8,"('45',)",16766,16779,0.6772727272727272,1.1538473193467307
16779,16786,1,0.85,"('45',)",16779,16786,0.7318181818181819,1.202135545656092
16786,16756,1,1.6,"('45',)",16786,16756,0.719047619047619,1.2619901139149416
16756,16770,1,1.8166666666666667,"('45',)",16756,16770,0.6523809523809524,1.2738206497066402
16770,17056,1,0.9166666666666666,"('45',)",16770,17056,0.6142857142857143,1.1900780286543038
17056,16754,1,1.6666666666666667,"('45',)",17056,16754,0.5809523809523809,1.1443858823050237
16754,16777,1,0.95,"('45',)",16754,16777,0.8523809523809524,1.4197249901368392
16777,16752,1,1.0333333333333334,"('45',)",16777,16752,0.7727272727272727,1.3537186238484396
16752,16745,1,1.05,"('45',)",16752,16745,0.8090909090909091,1.4172102343988517
16745,13024,1,0.7333333333333333,"('45',)",16745,13024,0.8727272727272727,1.465859675666327
13024,15331,1,0.23333333333333334,"('45',)",13024,15331,1.2636363636363637,1.7656903289258672
13435,17523,1,1.0333333333333334,"('48',)",13435,17523,2.3866666666666663,4.020637239235071
17523,17524,1,0.8666666666666667,"('48',)",17523,17524,3.0733333333333333,7.707275474387512
17524,13507,1,0.5166666666666667,"('48',)",17524,13507,3.1533333333333333,7.694605407748495
13507,13504,1,0.38333333333333336,"('48',)",13507,13504,3.292857142857143,7.953273567504167
13504,13512,1,0.5,"('48',)",13504,13512,3.4642857142857144,7.938475647402063
13512,13524,1,0.48333333333333334,"('48',)",13512,13524,3.5357142857142856,7.935471208233529
15227,13455,1,0.8666666666666667,"('48',)",15227,13455,2.90625,7.474888516448479
13455,13453,1,0.6166666666666667,"('48',)",13455,13453,2.925,7.471769089936688
13453,13480,1,2.1,"('48',)",13453,13480,3.10625,7.4884327465765494
13480,13458,1,1.5666666666666667,"('48',)",13480,13458,3.2125,7.464482567465745
13458,13473,1,1.6666666666666667,"('48',)",13458,13473,3.34375,7.479569394913944
13473,13469,1,1.3166666666666667,"('48',)",13473,13469,3.39375,7.463374460211234
13469,13483,1,1.15,"('48',)",13469,13483,3.94,7.632992298474527
13483,13476,1,1.7166666666666666,"('48',)",13483,13476,3.757142857142857,7.854221235029684
13476,13485,1,0.9333333333333333,"('48',)",13476,13485,3.892857142857143,7.862810643071039
13485,13471,1,0.95,"('48',)",13485,13471,4.164285714285714,7.821725871212543
13471,13466,1,1.0833333333333333,"('48',)",13471,13466,4.35,7.825672740803429
13466,13460,1,0.85,"('48',)",13466,13460,4.493333333333334,7.621629622019039
13460,13481,1,0.95,"('48',)",13460,13481,4.626666666666667,7.60135952752313
13481,13478,1,0.95,"('48',)",13481,13478,4.693333333333333,7.634177537015149
13478,14327,1,1.2833333333333334,"('48',)",13478,14327,4.5,7.4432071940349305
14327,14328,1,0.38333333333333336,"('48',)",14327,14328,4.84375,7.429218779028295
14328,18034,1,1.1666666666666667,"('48',)",14328,18034,5.30625,7.297805035305707
18034,18067,1,0.85,"('48',)",18034,18067,5.29375,7.331163504746933
18067,14071,1,0.4666666666666667,"('48',)",18067,14071,5.36875,7.338275796579648
14071,16015,1,0.9,"('48',)",14071,16015,5.89375,7.297256904709696
16015,16123,1,0.95,"('48',)",16015,16123,6.60625,7.1914271879787535
16123,16113,1,0.8166666666666667,"('48',)",16123,16113,7.213333333333334,7.307028579844661
16113,16122,1,0.48333333333333334,"('48',)",16113,16122,7.239999999999999,7.228396384103067
16122,16116,1,1.0166666666666666,"('48',)",16122,16116,7.464285714285714,7.371212940878878
16116,16014,1,0.48333333333333334,"('48',)",16116,16014,7.335714285714286,7.403284836721223
16014,17151,1,0.3333333333333333,"('48',)",16014,17151,7.292857142857143,7.384751887474652
17151,16837,1,0.45,"('48',)",17151,16837,8.042857142857143,7.18745855219774
16837,18037,1,0.7,"('48',)",16837,18037,9.073333333333332,6.823118962831615
18037,16736,1,0.5833333333333334,"('48',)",18037,16736,9.193333333333333,6.810020627896875
16736,13251,1,0.6333333333333333,"('48',)",16736,13251,9.2,6.795902126597007
13251,13250,1,0.65,"('48',)",13251,13250,9.306666666666667,6.798578282749023
13250,13248,1,0.7666666666666667,"('48',)",13250,13248,9.413333333333332,6.769982767087865
13248,16468,1,1.0666666666666667,"('48',)",13248,16468,9.28,6.832297250141107
16468,13305,1,0.8,"('48',)",16468,13305,9.193333333333333,6.844859037123791
13305,17572,1,0.7666666666666667,"('48',)",13305,17572,9.053333333333335,6.930869525604445
17572,16140,1,0.6666666666666666,"('48',)",17572,16140,9.24,6.919620138211552
16140,16142,1,1.1,"('48',)",16140,16142,9.553333333333335,6.903091095057827
16142,16144,1,0.7,"('48',)",16142,16144,9.54,6.884018759831665
16144,16146,1,0.7,"('48',)",16144,16146,9.46,6.88049001577234
16146,16148,1,0.36666666666666664,"('48',)",16146,16148,9.466666666666667,6.866030946069276
16148,16150,1,0.3333333333333333,"('48',)",16148,16150,9.520000000000001,6.863589231798268
16150,16152,1,0.35,"('48',)",16150,16152,9.62142857142857,7.141016795885643
16152,16154,1,0.7166666666666667,"('48',)",16152,16154,9.206666666666667,7.080906587100134
16154,16156,1,0.7,"('48',)",16154,16156,9.106666666666666,7.145274828930821
16156,16158,1,0.7,"('48',)",16156,16158,9.120000000000001,7.186912708925459
16158,16548,1,0.4,"('48',)",16158,16548,9.533333333333333,7.10921601732233
16549,13564,1,0.9,"('48',)",16549,13564,9.393333333333334,7.249577984433366
13564,13563,1,0.6333333333333333,"('48',)",13564,13563,9.075,7.064606617970081
13563,16162,1,0.6166666666666667,"('48',)",13563,16162,8.593333333333334,7.290450374748234
16162,17885,1,0.6166666666666667,"('48',)",16162,17885,8.413333333333334,7.3432054762662515
17885,16166,1,0.9666666666666667,"('48',)",17885,16166,8.173333333333334,7.411618935030001
16166,16167,1,0.65,"('48',)",16166,16167,7.973333333333333,7.480781726403681
16167,14781,1,1.0666666666666667,"('48',)",16167,14781,8.5,7.402895186537301
16801,18097,1,3.15,"('49',)",16801,18097,1.7,4.763203555183015
18097,18098,1,1.0333333333333334,"('49',)",18097,18098,1.7102564102564104,4.604905557737478
18098,18099,1,1.55,"('49',)",18098,18099,1.7526315789473683,4.694144532033976
18099,18100,1,1.4833333333333334,"('49',)",18099,18100,1.6921052631578946,4.5549724287264395
18100,18101,1,2.1,"('49',)",18100,18101,1.627027027027027,4.536558206433635
18101,18102,1,1.8333333333333333,"('49',)",18101,18102,1.773684210526316,4.468247386659852
18102,18103,1,1.5166666666666666,"('49',)",18102,18103,1.8270270270270268,4.441511795214218
18103,18104,1,2.3,"('49',)",18103,18104,1.8513513513513513,4.375475950087006
18104,18105,1,3.183333333333333,"('49',)",18104,18105,1.5157894736842106,4.085275227473729
18105,15836,1,1.6,"('49',)",18105,15836,0.991891891891892,1.8245818970654888
15836,17870,1,0.95,"('49',)",15836,17870,1.0621621621621622,1.8943411858819226
17870,15548,1,2.316666666666667,"('49',)",17870,15548,1.0972972972972974,1.9012403095649733
15590,15796,1,1.95,"('49',)",15590,15796,1.957142857142857,2.9375145270515097
15796,15782,1,1.1,"('49',)",15796,15782,2.364406779661017,4.578576902528452
15782,17638,1,0.95,"('49',)",15782,17638,2.3762711864406776,4.5910084153721105
17638,15804,1,1.8166666666666667,"('49',)",17638,15804,2.3810344827586207,4.636713025732843
15804,17804,1,0.8666666666666667,"('49',)",15804,17804,2.5448275862068965,4.6856321041419795
17804,15790,1,1.25,"('49',)",17804,15790,2.806779661016949,4.708644449739432
15790,15926,1,2.0166666666666666,"('49',)",15790,15926,4.834285714285714,5.173628994698974
13927,14843,2,0.11666666666666667,"('5', '5R')",13927,14843,1.9666666666666668,1.3617976184526055
14843,14228,2,0.6666666666666666,"('5', '5R')",14843,14228,2.025,1.141033094059559
14228,14222,2,0.7333333333333333,"('5', '5R')",14228,14222,1.9875,1.3533573389746412
14222,17720,2,0.7333333333333333,"('5', '5R')",14222,17720,1.95,1.3685917865678099
17720,14218,2,0.8,"('5', '5R')",17720,14218,1.9375,1.3996311625940414
14218,14215,2,0.75,"('5', '5R')",14218,14215,1.8416666666666668,1.4427982071886098
14215,14212,2,0.9333333333333333,"('5', '5R')",14215,14212,1.7958333333333334,1.4305605975240636
14212,14753,2,0.8833333333333333,"('5', '5R')",14212,14753,1.7708333333333333,1.3964175178140563
14753,14751,2,0.48333333333333334,"('5', '5R')",14753,14751,1.8791666666666667,1.531972064300489
14751,14749,2,0.9,"('5', '5R')",14751,14749,1.9291666666666665,1.613389401948222
14749,14747,2,1.0333333333333334,"('5', '5R')",14749,14747,1.9375,1.5780594852952898
14747,17721,2,1.2166666666666666,"('5', '5R')",14747,17721,1.7391304347826086,1.5352640076294795
17721,14232,2,1.4333333333333333,"('5', '5R')",17721,14232,1.7173913043478262,1.52096027499168
14232,14737,2,1.2166666666666666,"('5', '5R')",14232,14737,1.6727272727272726,1.6926119061778648
14737,14735,2,0.5666666666666667,"('5', '5R')",14737,14735,1.7272727272727273,1.7127482282888202
14735,14733,2,0.5333333333333333,"('5', '5R')",14735,14733,2.036363636363636,1.887186228614405
14733,14731,1,0.9833333333333333,"('5',)",14733,14731,,
14731,14224,1,1.2666666666666666,"('5',)",14731,14224,1.5,
14224,14235,1,1.35,"('5',)",14224,14235,1.5,
14235,14234,1,0.8166666666666667,"('5',)",14235,14234,2.3,
14234,14226,1,1.2,"('5',)",14234,14226,2.6,
14226,14230,1,1.3833333333333333,"('5',)",14226,14230,2.2,
14230,15385,1,2.5,"('5',)",14230,15385,2.6,
15385,15390,1,1.4333333333333333,"('5',)",15385,15390,2.4,
15390,15401,1,1.4333333333333333,"('5',)",15390,15401,2.3,
15401,15392,1,1.6333333333333333,"('5',)",15401,15392,1.9,
15392,15399,1,2.6166666666666667,"('5',)",15392,15399,0.6,0.0
15399,15394,1,2.066666666666667,"('5',)",15399,15394,0.0,0.0
15394,15405,1,1.3166666666666667,"('5',)",15394,15405,0.0,0.0
15405,15396,1,2.3833333333333333,"('5',)",15405,15396,0.0,0.0
15396,17635,1,1.25,"('5',)",15396,17635,0.0,0.0
17635,15648,2,1.6333333333333333,"('5', '5R')",17635,15648,1.4523809523809523,1.8880198747945023
15648,15646,3,2.158333333333333,"('5', '5R', '7')",15648,15646,2.763157894736842,3.5677896248262093
15646,15644,3,1.4916666666666667,"('5', '5R', '7')",15646,15644,3.05,3.6200828719795903
15644,15642,3,1.5666666666666669,"('5', '5R', '7')",15644,15642,3.338888888888889,3.959967155076043
15642,15641,3,1.05,"('5', '5R', '7')",15642,15641,3.177777777777778,3.862269304826702
13089,17914,2,1.95,"('5', '5R')",13089,17914,2.5611111111111113,2.5198363366295626
17772,13129,1,0.4166666666666667,"('54',)",17772,13129,2.5545454545454547,1.9881466929598715
13129,13135,3,0.3666666666666667,"('54', '91', 'TBUS')",13129,13135,,
13135,13143,3,0.8583333333333334,"('54', '91', 'TBUS')",13135,13143,,
13143,16249,1,1.3,"('54',)",13143,16249,2.0545454545454547,2.1699602007242604
16249,16254,1,0.43333333333333335,"('54',)",16249,16254,2.1999999999999997,2.3383755044902435
16254,16252,1,1.7333333333333334,"('54',)",16254,16252,2.1,2.513165334791963
16252,16250,1,0.85,"('54',)",16252,16250,2.0,2.4166091947189146
16250,15111,1,0.7333333333333333,"('54',)",16250,15111,2.5636363636363635,2.8755078602823283
15111,15114,1,0.7166666666666667,"('54',)",15111,15114,2.5090909090909093,2.815476707577083
15114,16839,1,0.8833333333333333,"('54',)",15114,16839,2.1750000000000003,2.7690250992000776
16839,16841,1,0.8666666666666667,"('54',)",16839,16841,1.675,2.256354662644231
16841,16968,1,0.8666666666666667,"('54',)",16841,16968,1.9083333333333332,2.404714435260768
16968,16970,1,0.8833333333333333,"('54',)",16968,16970,1.8166666666666664,2.404856198057034
16970,16184,1,0.7,"('54',)",16970,16184,1.7666666666666666,2.4201177031230725
16184,16703,1,0.4666666666666667,"('54',)",16184,16703,1.8181818181818181,2.5407944355331784
16703,16702,1,1.0666666666666667,"('54',)",16703,16702,1.8545454545454545,2.699393871358397
16702,13721,1,0.9833333333333333,"('54',)",16702,13721,1.8181818181818181,2.6645142828734025
13721,16844,1,0.9833333333333333,"('54',)",13721,16844,2.027272727272727,2.839750309126107
16844,15931,1,0.75,"('54',)",16844,15931,2.127272727272727,2.9651613477485195
15931,15933,1,0.6166666666666667,"('54',)",15931,15933,2.309090909090909,3.065764030532861
15933,13018,1,0.55,"('54',)",15933,13018,2.7454545454545456,3.487223433152409
13018,13685,1,0.4666666666666667,"('54',)",13018,13685,3.1545454545454548,3.5674538921655694
13685,13687,1,0.6166666666666667,"('54',)",13685,13687,3.145454545454545,3.408038625474669
13687,13020,1,0.31666666666666665,"('54',)",13687,13020,3.2454545454545456,3.4150735384069364
13020,15029,1,0.7833333333333333,"('54',)",13020,15029,3.2181818181818183,3.507368866206741
15029,16978,1,0.7833333333333333,"('54',)",15029,16978,3.2181818181818183,3.457692346585561
16978,16971,1,0.3,"('54',)",16978,16971,3.290909090909091,3.5317005947431457
16971,16980,1,0.9333333333333333,"('54',)",16971,16980,3.1545454545454548,3.519194122626269
16980,16789,1,0.9666666666666667,"('54',)",16980,16789,2.936363636363636,3.4989349028733665
16789,16792,1,0.95,"('54',)",16789,16792,2.7636363636363637,3.4056637318657073
16792,14581,1,0.6,"('54',)",16792,14581,2.6999999999999997,3.3899852507053776
14581,14583,1,0.7666666666666667,"('54',)",14581,14583,2.790909090909091,3.317967614505767
14583,14587,1,0.48333333333333334,"('54',)",14583,14587,2.8363636363636364,3.40243228507864
14587,14589,1,0.5333333333333333,"('54',)",14587,14589,2.9181818181818184,3.4735624888054573
14589,14593,1,0.38333333333333336,"('54',)",14589,14593,3.0,3.441801853680714
14593,13681,1,0.3,"('54',)",14593,13681,3.0,3.451376536977674
13681,15699,1,1.05,"('54',)",13681,15699,3.225,3.323777970924051
15699,15698,1,0.6833333333333333,"('54',)",15699,15698,3.1916666666666664,3.395574213947362
15698,15703,1,0.6666666666666666,"('54',)",15698,15703,3.1333333333333333,3.383740086013843
15703,15921,1,0.5666666666666667,"('54',)",15703,15921,3.233333333333333,3.5072219862173055
15921,16085,1,0.6833333333333333,"('54',)",15921,16085,2.6999999999999997,3.1173706869732385
16085,16241,1,0.5666666666666667,"('54',)",16085,16241,2.6454545454545455,3.047085045207513
16241,15700,1,0.6833333333333333,"('54',)",16241,15700,2.3916666666666666,2.9849496214214812
15700,15702,1,0.6833333333333333,"('54',)",15700,15702,2.6,3.0867458593152755
15702,14889,1,0.95,"('54',)",15702,14889,2.690909090909091,3.0513782280977706
14889,14890,3,0.675,"('54', '8', '91')",14889,14890,,
14890,14884,3,0.4833333333333334,"('54', '8', '91')",14890,14884,,
14884,14886,3,0.8833333333333333,"('54', '8', '91')",14884,14886,,
14886,14810,3,1.425,"('54', '8', '91')",14886,14810,,
14810,14803,3,1.2166666666666668,"('54', '8', '91')",14810,14803,,
14803,15038,1,1.2,"('54',)",14803,15038,3.563636363636364,3.6732200389502196
15038,15040,1,0.55,"('54',)",15038,15040,3.6090909090909093,3.7224869497298565
15040,15039,1,0.36666666666666664,"('54',)",15040,15039,3.6090909090909093,3.6979601256515857
15039,14911,1,0.48333333333333334,"('54',)",15039,14911,3.6181818181818177,3.660278181181912
14911,17249,1,0.8833333333333333,"('54',)",14911,17249,3.7363636363636363,4.192677599642674
17249,15964,1,0.6666666666666666,"('54',)",17249,15964,3.7363636363636363,4.179778158532514
15964,15978,1,0.35,"('54',)",15964,15978,3.790909090909091,4.161118730691194
15978,15972,1,0.35,"('54',)",15978,15972,3.9499999999999997,3.935964707897949
15972,15965,1,0.6333333333333333,"('54',)",15972,15965,3.891666666666667,3.934569014940941
15965,17230,1,0.65,"('54',)",15965,17230,3.9916666666666667,3.947026114876256
17230,15977,1,0.6666666666666666,"('54',)",17230,15977,4.141666666666667,4.096663461300124
15977,16322,1,0.9166666666666666,"('54',)",15977,16322,4.581818181818182,4.287847521033878
16322,16321,1,0.8,"('54',)",16322,16321,4.290909090909091,4.220534218663449
16321,13630,1,1.15,"('54',)",16321,13630,3.8909090909090907,4.179821657787458
13630,13621,1,0.3333333333333333,"('54',)",13630,13621,3.7636363636363637,4.104210698117904
13621,16484,1,0.85,"('54',)",13621,16484,3.79,4.303086747389083
16484,16485,1,0.5333333333333333,"('54',)",16484,16485,3.5,4.224794538067962
16485,17606,1,0.6166666666666667,"('54',)",16485,17606,3.7300000000000004,4.395212041402427
13410,13436,1,1.2666666666666666,"('55',)",13410,13436,0.26666666666666666,0.39619401430321605
13436,13435,1,0.7333333333333333,"('55',)",13436,13435,0.39999999999999997,0.469041575982343
13435,17849,1,1.25,"('55',)",13435,17849,0.47500000000000003,0.7374711088331777
17849,18064,1,0.8666666666666667,"('55',)",17849,18064,0.43333333333333335,0.7240458716424149
18064,14127,1,0.8,"('55',)",18064,14127,0.4583333333333333,0.8306167843381461
14127,14126,1,0.5,"('55',)",14127,14126,0.5,0.833393937190243
14126,14123,1,0.9833333333333333,"('55',)",14126,14123,0.4666666666666666,0.8988207762834524
14123,17769,1,1.15,"('55',)",14123,17769,0.5833333333333334,0.9340365316325924
17769,17770,1,0.9166666666666666,"('55',)",17769,17770,0.5916666666666667,0.975572869775715
17770,13295,1,1.4833333333333334,"('55',)",17770,13295,0.5666666666666667,0.8531581259525036
13295,13281,1,1.05,"('55',)",13295,13281,0.7000000000000001,0.8759410523960659
13281,17289,1,1.8666666666666667,"('55',)",13281,17289,0.525,0.9440001926039865
17289,13291,1,1.6,"('55',)",17289,13291,1.3916666666666666,1.7422338499405836
13291,13293,1,4.533333333333333,"('55',)",13291,13293,2.7384615384615385,2.7448553275593177
17057,15354,1,0.8666666666666667,"('56',)",17057,15354,4.136363636363637,2.998757318381308
15351,15352,1,0.45,"('56',)",15351,15352,,
15352,15343,1,0.5666666666666667,"('56',)",15352,15343,,
15343,15339,1,0.6166666666666667,"('56',)",15343,15339,,
15339,15353,1,0.75,"('56',)",15339,15353,,
15353,17026,1,3.15,"('56',)",15353,17026,,
17026,14938,3,0.44166666666666665,"('56', '8', '91')",17026,14938,,
14938,16580,1,0.3,"('56',)",14938,16580,,
16580,16573,1,0.7,"('56',)",16580,16573,,
16573,16582,1,0.4666666666666667,"('56',)",16573,16582,,
16582,16570,1,0.6833333333333333,"('56',)",16582,16570,,
16570,17044,1,0.26666666666666666,"('56',)",16570,17044,,
17044,17046,1,0.5833333333333334,"('56',)",17044,17046,,
17046,16243,1,0.4666666666666667,"('56',)",17046,16243,,
16243,17328,1,0.55,"('56',)",16243,17328,,
17328,17329,1,0.6666666666666666,"('56',)",17328,17329,,
17329,17334,1,0.38333333333333336,"('56',)",17329,17334,1.1533333333333333,1.9033304144752867
17334,17012,1,0.3,"('56',)",17334,17012,,
17012,17010,1,0.43333333333333335,"('56',)",17012,17010,,
17010,17009,1,0.4166666666666667,"('56',)",17010,17009,,
17009,17006,1,0.2,"('56',)",17009,17006,,
17006,17747,1,0.7666666666666667,"('56',)",17006,17747,,
17747,14575,1,0.8833333333333333,"('56',)",17747,14575,,
16744,16904,1,1.1333333333333333,"('57',)",16744,16904,1.9083333333333332,1.9251721686093113
16904,17306,1,1.65,"('57',)",16904,17306,2.8000000000000003,6.166036003787197
17306,13270,1,1.5333333333333334,"('57',)",17306,13270,2.6666666666666665,6.1353422270012175
13270,15141,1,1.9166666666666667,"('57',)",13270,15141,4.283333333333333,5.9599928818342685
15141,15139,1,1.7666666666666666,"('57',)",15141,15139,4.275,6.655022027147481
15139,14544,1,1.0166666666666666,"('57',)",15139,14544,4.591666666666667,6.603505726414407
14544,13405,1,0.85,"('57',)",14544,13405,5.166666666666667,6.687890458723048
13405,17211,1,0.5166666666666667,"('57',)",13405,17211,5.266666666666667,6.687618591415215
17211,13409,1,1.0833333333333333,"('57',)",17211,13409,5.8999999999999995,6.688660689419207
13409,13797,1,0.8166666666666667,"('57',)",13409,13797,6.483333333333333,6.6976024656498385
13797,13799,1,0.6666666666666666,"('57',)",13797,13799,6.658333333333334,6.639339826619311
13799,13802,1,0.8333333333333334,"('57',)",13799,13802,6.783333333333334,6.716984352213334
13802,17807,1,0.7,"('57',)",13802,17807,6.666666666666667,6.771374686983076
17807,16954,1,1.55,"('57',)",17807,16954,6.25,6.937185701316166
16954,14840,1,0.6166666666666667,"('57',)",16954,14840,6.366666666666667,6.979103007398501
14840,17808,1,1.5833333333333333,"('57',)",14840,17808,6.808333333333334,7.107928778142865
17808,14703,1,0.5166666666666667,"('57',)",17808,14703,6.966666666666666,7.137396180850845
14703,17788,1,0.6166666666666667,"('57',)",14703,17788,7.083333333333333,7.106313880606244
17788,17789,1,0.6333333333333333,"('57',)",17788,17789,6.723076923076923,6.961938648364387
17789,17790,1,0.6833333333333333,"('57',)",17789,17790,6.723076923076923,6.990607251418846
17790,17078,1,0.7166666666666667,"('57',)",17790,17078,6.6923076923076925,7.013137854348978
17078,17236,1,0.65,"('57',)",17078,17236,6.700000000000001,7.025429998702334
17236,14706,1,0.5833333333333334,"('57',)",17236,14706,6.707692307692308,7.051531930304405
14706,13981,1,0.6666666666666666,"('57',)",14706,13981,6.792307692307692,7.0688826955964235
13981,13979,1,0.8,"('57',)",13981,13979,6.5249999999999995,5.627549927083559
13979,13641,1,2.283333333333333,"('57',)",13979,13641,6.625,5.748379218211306
13641,14341,1,7.616666666666666,"('57',)",13641,14341,5.683333333333334,5.683282235618514
17554,14341,1,4.0,"('58',)",17554,14341,1.34468085106383,3.360111832419343
14341,13628,1,2.216666666666667,"('58',)",14341,13628,3.85,2.483660892427029
13628,17820,1,0.65,"('58',)",13628,17820,4.075,2.68421310629391
17820,17792,1,1.55,"('58',)",17820,17792,4.6,2.93598365118064
17792,17793,1,0.4666666666666667,"('58',)",17792,17793,4.5625,2.9007080416438233
17793,17801,1,1.3166666666666667,"('58',)",17793,17801,4.175,2.938293965649357
17801,14837,1,2.1333333333333333,"('58',)",17801,14837,3.95,2.7023799035030476
14837,14829,1,0.5333333333333333,"('58',)",14837,14829,4.0125,2.855789858215362
14829,15125,1,3.6666666666666665,"('58',)",14829,15125,3.2875,2.0336016606714584
15125,15129,1,0.6,"('58',)",15125,15129,3.275,2.0026767801405914
15129,15131,1,0.7833333333333333,"('58',)",15129,15131,3.0,1.9552128126772141
15131,16431,1,2.35,"('58',)",15131,16431,1.975,1.7612901115781174
16431,16429,1,0.5333333333333333,"('58',)",16431,16429,1.7999999999999998,1.706290881247559
16429,16432,1,1.0333333333333334,"('58',)",16429,16432,1.6,1.558387444947959
16432,17815,1,1.0,"('58',)",16432,17815,1.025,1.439990079330906
17815,16541,1,0.8833333333333333,"('58',)",17815,16541,1.0375,1.6185862437854304
16541,16534,1,0.48333333333333334,"('58',)",16541,16534,0.875,1.5970955781399827
16534,14839,1,2.1333333333333333,"('58',)",16534,14839,0.95,1.508073510902474
16951,13352,1,0.4666666666666667,"('58',)",16951,13352,1.875,2.2795676281761352
14733,14224,1,1.9333333333333333,"('5R',)",14733,14224,1.7954545454545454,1.9742333708549762
14224,14234,1,1.85,"('5R',)",14224,14234,2.2590909090909093,2.298376050069367
14234,14230,1,2.216666666666667,"('5R',)",14234,14230,1.7727272727272727,2.1771938728953746
